BEnh,h,d,R,P0,Nb,a
-16.32959253,2,85,290050,0.009645589,315,2
-16.32932936,2,32,260050,0.004558119,597,2
-16.32894955,2,7,270050,0.006262795,451,4
-16.32877355,2,15,370050,0.02299273,168,4
-16.32770643,2,67,280050,0.007977738,368,2
-16.32756442,2,122,310050,0.013031387,249,2
-16.32694806,2,25,810050,0.094294311,90,4
-16.32551928,2,17,250050,0.002888795,907,2
-16.32333297,2,22,590050,0.059107476,105,4
-16.32315838,1,15,60050,0.006359009,99,4
-16.32315838,1,225,60050,0.006359009,99,2
-16.32186198,1,60,310050,0.187196598,17,4
-16.32169861,1,65,650050,0.433660832,16,4
-16.32065147,2,50,270050,0.006352101,445,2
-16.31911037,2,5,240050,0.001232042,2040,2
-16.31884557,2,105,300050,0.011448463,274,2
-16.3155867,2,87,290050,0.009804909,310,2
-16.31487644,2,20,500050,0.044682104,118,4
-16.31400247,1,230,60050,0.006439468,97,2
-16.31334428,1,65,640050,0.427508055,16,4
-16.31005357,2,17,410050,0.029945732,144,4
-16.30581128,2,25,800050,0.093397417,90,4
-16.30570861,2,107,300050,0.011614339,271,2
-16.30521761,2,70,280050,0.008224228,357,2
-16.30492815,1,235,60050,0.006549849,96,2
-16.30474624,1,65,630050,0.421354438,16,4
-16.30424048,2,52,270050,0.006525036,433,2
-16.30409011,2,12,320050,0.014987008,223,4
-16.30122287,2,35,260050,0.004847783,562,2
-16.29592081,1,240,60050,0.006658739,95,2
-16.29589363,1,65,620050,0.415199945,16,4
-16.29481586,2,90,290050,0.010044515,303,2
-16.29155913,2,20,250050,0.003224225,812,2
-16.29043286,2,72,280050,0.008385828,350,2
-16.29013393,1,55,200050,0.110188419,19,4
-16.28699412,1,60,300050,0.182043795,17,4
-16.28698712,1,245,60050,0.006730964,93,2
-16.28677494,1,65,610050,0.409044538,16,4
-16.2864165,2,7,240050,0.00154477,1628,2
-16.28618919,2,110,300050,0.011826571,265,2
-16.28565176,2,22,580050,0.058154101,104,4
-16.28473379,1,50,150050,0.073486879,21,4
-16.28426461,2,25,790050,0.0924996,90,4
-16.28297543,2,37,260050,0.005035385,541,2
-16.281506,1,25,70050,0.014509498,51,4
-16.28112269,2,92,290050,0.010194174,298,2
-16.28006484,2,55,270050,0.006785721,417,2
-16.27737794,1,65,600050,0.402888177,16,4
-16.27329859,2,112,300050,0.011985492,262,2
-16.27099391,1,45,120050,0.051976172,24,4
-16.26992521,2,22,250050,0.003439282,761,2
-16.26855243,2,75,280050,0.008624761,340,2
-16.26768964,1,65,590050,0.396730817,16,4
-16.26424474,2,20,490050,0.043909753,117,4
-16.26422523,2,57,270050,0.006956375,407,2
-16.26229557,2,25,780050,0.091600836,90,4
-16.26080363,2,95,290050,0.0104196,291,2
-16.25769624,1,65,580050,0.390572413,16,4
-16.25627156,2,40,260050,0.005312095,513,2
-16.25415527,2,77,280050,0.00878636,334,2
-16.25413729,2,115,300050,0.012207768,257,2
-16.25009777,1,60,290050,0.176885329,17,4
-16.24755989,1,40,100050,0.037725205,28,4
-16.24740121,2,97,290050,0.010576909,287,2
-16.24738303,1,65,570050,0.384412916,16,4
-16.24707465,2,22,570050,0.057441038,104,4
-16.24291158,2,10,240050,0.001963402,1280,2
-16.24238744,2,15,360050,0.022548971,167,4
-16.24147782,2,117,300050,0.012360023,254,2
-16.2408571,2,60,270050,0.007208831,393,2
-16.23992956,2,25,770050,0.090284898,89,4
-16.23887998,2,42,260050,0.005492064,496,2
-16.23875014,2,5,250050,0.003752145,698,4
-16.23875014,2,25,250050,0.003752145,698,2
-16.23811752,2,17,400050,0.029386851,143,4
-16.23673435,1,65,560050,0.378252274,16,4
-16.23283167,2,80,280050,0.009020414,325,2
-16.22750415,2,10,290050,0.010806815,281,4
-16.22750415,2,100,290050,0.010806815,281,2
-16.22573349,1,65,550050,0.372090432,16,4
-16.22552628,2,62,270050,0.007372399,384,2
-16.22265438,2,120,300050,0.012595514,250,2
-16.21879006,2,82,280050,0.009184634,320,2
-16.21871285,2,27,250050,0.003952657,662,2
-16.21712067,2,25,760050,0.089387432,89,4
-16.2164384,2,12,240050,0.002220249,1132,2
-16.21437313,2,102,290050,0.010955976,277,2
-16.21436261,1,65,540050,0.365927331,16,4
-16.21335873,2,45,260050,0.005757931,473,2
-16.21220276,2,20,480050,0.04313856,116,4
-16.21098793,1,60,280050,0.171720713,17,4
-16.21021409,2,122,300050,0.012741434,247,2
-16.21012392,1,55,190050,0.105823825,19,4
-16.20752702,2,22,560050,0.056726263,104,4
-16.20589165,2,27,990050,0.127228063,81,4
-16.20288069,2,65,270050,0.007611115,371,2
-16.20260263,1,65,530050,0.359762909,16,4
-16.19797921,2,85,280050,0.009416706,312,2
-16.19669644,2,47,260050,0.00593201,459,2
-16.19487031,2,105,290050,0.011193183,272,2
-16.1938491,2,25,750050,0.088488948,89,4
-16.19340755,2,12,310050,0.014651889,221,4
-16.19168376,2,27,980050,0.126190527,81,4
-16.19043314,1,65,520050,0.353597098,16,4
-16.18963462,2,30,250050,0.004246204,616,2
-16.18800684,2,67,270050,0.007779966,364,2
-16.18426646,2,87,280050,0.009571295,307,2
-16.18199488,2,107,290050,0.011334416,268,2
-16.18029749,2,7,260050,0.006104169,446,4
-16.1794593,2,15,240050,0.002581767,974,2
-16.17783228,1,65,510050,0.347429826,16,4
-16.17724035,2,27,970050,0.125152395,81,4
-16.17219237,2,50,260050,0.006190659,440,2
-16.1708345,2,32,250050,0.004439193,590,2
-16.17010006,2,25,740050,0.087589416,89,4
-16.16945606,1,60,270050,0.1665494,17,4
-16.16700061,2,22,550050,0.055776607,103,4
-16.16601354,2,70,270050,0.008018701,353,2
-16.16477657,1,65,500050,0.341261017,16,4
-16.16392964,2,90,280050,0.009788009,299,2
-16.16390684,2,17,390050,0.028827525,142,4
-16.1628632,2,110,290050,0.011560819,263,2
-16.16255537,2,27,960050,0.124113654,81,4
-16.15872518,2,20,470050,0.042530796,116,4
-16.15625107,2,17,240050,0.002809908,895,2
-16.15616266,2,52,260050,0.006358023,428,2
-16.15307306,2,15,350050,0.022104023,166,4
-16.15155383,2,72,270050,0.008175145,346,2
-16.1512408,1,65,490050,0.335090589,16,4
-16.15052203,2,92,280050,0.009948793,295,2
-16.15022629,2,112,290050,0.011715429,260,2
-16.14805179,1,50,140050,0.069839617,21,4
-16.14762256,2,27,950050,0.123074287,81,4
-16.14585813,2,25,730050,0.086688805,89,4
-16.14341835,2,35,250050,0.004719325,555,2
-16.13795874,2,5,230050,0.001197463,2012,2
-16.13719786,1,65,480050,0.328918453,16,4
-16.13254747,2,55,260050,0.006610292,412,2
-16.13243545,2,27,940050,0.122034281,81,4
-16.13144457,2,115,290050,0.011931445,255,2
-16.13062589,2,95,280050,0.010167229,288,2
-16.13015329,2,75,270050,0.008406356,336,2
-16.12561799,2,37,250050,0.004900603,534,2
-16.12544486,2,22,540050,0.055060595,103,4
-16.12526617,1,60,260050,0.161370776,17,4
-16.12323311,1,55,180050,0.101443016,19,4
-16.12317349,2,20,240050,0.003137395,802,2
-16.12261854,1,65,470050,0.322744514,16,4
-16.1211477,2,25,720050,0.085386742,88,4
-16.11903446,2,117,290050,0.012079459,252,2
-16.11750176,2,97,280050,0.010319769,284,2
-16.11707434,2,57,260050,0.006775349,402,2
-16.1169873,2,27,930050,0.120993619,81,4
-16.11607151,2,77,270050,0.008562758,330,2
-16.10747133,1,65,460050,0.316568671,16,4
-16.10616585,2,7,230050,0.001501005,1605,2
-16.10371156,2,20,460050,0.041760293,115,4
-16.10210024,2,22,240050,0.003345131,751,2
-16.10127116,2,27,920050,0.119952286,81,4
-16.10058243,2,120,290050,0.01228473,247,2
-16.0999729,1,10,50050,0.000685496,764,2
-16.09956681,2,40,250050,0.005167824,506,2
-16.09801714,2,10,280050,0.010542578,278,4
-16.09801714,2,100,280050,0.010542578,278,2
-16.09591927,2,25,710050,0.084487211,88,4
-16.09521357,2,80,270050,0.008802319,322,2
-16.09424579,2,60,260050,0.007019415,388,2
-16.0917222,1,65,450050,0.310390813,16,4
-16.08838618,2,122,290050,0.01242592,244,2
-16.08729565,2,17,380050,0.028267673,141,4
-16.08527981,2,27,910050,0.118910264,81,4
-16.0851577,2,102,280050,0.010687047,274,2
-16.08279527,2,22,530050,0.05411386,102,4
-16.08259945,2,42,250050,0.005346829,490,2
-16.08147906,2,82,270050,0.008948037,316,2
-16.07926788,2,62,260050,0.007177424,379,2
-16.0785814,2,12,300050,0.014315735,219,4
-16.07815006,1,60,250050,0.156184149,17,4
-16.07730403,1,15,50050,0.000899794,583,2
-16.07533432,1,65,440050,0.304210822,16,4
-16.07173088,2,5,240050,0.003649646,689,4
-16.07173088,2,25,240050,0.003649646,689,2
-16.07014779,2,25,700050,0.083586514,88,4
-16.06904298,2,27,900050,0.117282203,80,4
-16.0660583,2,105,280050,0.010917017,269,2
-16.06488732,1,45,110050,0.048932792,24,4
-16.06385523,2,10,230050,0.001908411,1263,2
-16.06112106,2,85,270050,0.009172352,308,2
-16.06065121,2,15,340050,0.021657784,165,4
-16.05826776,1,65,430050,0.29802857,16,4
-16.05769919,2,45,250050,0.005603752,467,2
-16.05714311,2,65,260050,0.007417674,367,2
-16.05711473,1,20,50050,0.001090304,480,2
-16.05344777,2,107,280050,0.01105363,265,2
-16.05251878,2,27,890050,0.116242898,80,4
-16.05221009,2,27,240050,0.003846074,654,2
-16.04770629,2,87,270050,0.009321751,303,2
-16.04710823,2,20,450050,0.041149726,115,4
-16.04602966,4,2,990050,0.001724844,6011,2
-16.04381477,2,25,690050,0.082684617,88,4
-16.04261014,2,67,260050,0.007571019,359,2
-16.04144132,2,47,250050,0.005771875,453,2
-16.04073568,1,65,420050,0.285021751,15,4
-16.03905723,2,22,520050,0.053396405,102,4
-16.03859594,1,25,50050,0.001267529,414,2
-16.03810621,2,12,230050,0.002157975,1117,2
-16.03745575,1,20,60050,0.009447032,66,4
-16.0356965,2,27,880050,0.115202862,80,4
-16.03471008,2,110,280050,0.011272892,260,2
-16.02850081,1,55,170050,0.097043924,19,4
-16.02781082,2,90,270050,0.009546405,296,2
-16.02780154,1,60,240050,0.150988736,17,4
-16.02543989,2,7,250050,0.005944665,441,4
-16.02387946,2,30,240050,0.00413294,609,2
-16.0224821,1,65,410050,0.278959151,15,4
-16.02233353,2,112,280050,0.01142268,257,2
-16.02131249,1,30,50050,0.001432064,366,2
-16.02112058,2,70,260050,0.007812251,349,2
-16.01856776,2,27,870050,0.114162075,80,4
-16.0175309,2,50,250050,0.006028344,435,2
-16.01691189,2,25,680050,0.081393899,87,4
-16.01469283,2,92,270050,0.009702349,292,2
-16.00814763,2,17,370050,0.027707212,140,4
-16.00699136,2,72,260050,0.007963553,342,2
-16.00588561,1,35,80050,0.025917396,32,4
-16.00556148,2,32,240050,0.004315894,582,2
-16.00499624,1,35,50050,0.001588457,330,2
-16.00393648,2,115,280050,0.011631645,252,2
-16.00341869,1,65,400050,0.272894067,15,4
-16.00316074,4,2,980050,0.001713092,5991,2
-16.0021354,2,15,230050,0.002507739,960,2
-16.00188885,2,52,250050,0.006190149,423,2
-16.00112388,2,27,860050,0.113120518,80,4
-15.99627899,1,50,130050,0.066163069,21,4
-15.99522708,2,95,270050,0.009913815,285,2
-15.99412671,2,22,510050,0.052676932,102,4
-15.99178069,2,117,280050,0.011774893,249,2
-15.99005624,4,3,990050,0.002266742,4574,2
-15.98946712,1,40,50050,0.001738746,302,2
-15.98944907,2,25,670050,0.080492874,87,4
-15.98883016,2,20,440050,0.04037967,114,4
-15.98607874,2,75,260050,0.008187067,332,2
-15.98348994,1,65,390050,0.266826334,15,4
-15.98335584,2,27,850050,0.11207817,80,4
-15.98238592,2,97,270050,0.010061598,281,2
-15.97955802,2,17,230050,0.002730527,883,2
-15.97884677,2,35,240050,0.004590151,548,2
-15.97884328,2,55,250050,0.006434017,407,2
-15.97459701,1,45,50050,0.001882301,279,2
-15.97386938,1,60,230050,0.145783642,17,4
-15.97370501,2,120,280050,0.01199665,245,2
-15.97231745,2,77,260050,0.008338284,326,2
-15.96525425,2,27,840050,0.11103501,80,4
-15.96493144,2,15,330050,0.021149877,163,4
-15.96374261,2,57,250050,0.006593491,397,2
-15.9633208,2,10,270050,0.010277332,275,4
-15.9633208,2,100,270050,0.010277332,275,2
-15.96263513,1,65,380050,0.260755775,15,4
-15.96175827,2,122,280050,0.012133679,242,2
-15.96150073,2,37,240050,0.004765118,527,2
-15.96136434,2,25,660050,0.079590546,87,4
-15.96136213,1,40,90050,0.034639058,27,4
-15.96029033,1,50,50050,0.002021222,260,2
-15.95984395,4,2,970050,0.001701321,5971,2
-15.9593213,2,12,290050,0.013978443,217,4
-15.95193407,2,80,260050,0.008569973,318,2
-15.95073767,2,102,270050,0.010417123,271,2
-15.94864778,2,5,220050,0.001162345,1983,2
-15.94798741,2,22,500050,0.051733312,101,4
-15.94755678,4,3,980050,0.002251286,4559,2
-15.94737702,2,20,230050,0.003048077,791,2
-15.94683343,2,27,830050,0.109434256,79,4
-15.94647372,1,55,50050,0.002151775,243,2
-15.94146238,2,60,250050,0.006829189,383,2
-15.94129769,1,30,70050,0.01880651,39,4
-15.94078767,1,65,370050,0.254682195,15,4
-15.94036812,4,2,990050,0.002753036,3766,4
-15.93851024,2,82,260050,0.008710611,312,2
-15.93611312,2,40,240050,0.005027804,500,2
-15.93308885,1,60,50050,0.002286084,230,2
-15.93263537,2,25,650050,0.078686873,87,4
-15.93204825,2,105,270050,0.010639875,266,2
-15.92878248,2,20,430050,0.039765968,114,4
-15.92808013,2,27,820050,0.108393624,79,4
-15.92687336,2,22,230050,0.003250402,741,2
-15.92684369,2,62,250050,0.006990736,375,2
-15.92631486,2,17,360050,0.02714605,139,4
-15.92494788,1,55,160050,0.090598725,18,4
-15.92008899,1,65,50050,0.002408073,217,2
-15.91970737,2,107,270050,0.010771887,262,2
-15.91957668,2,42,240050,0.00520078,484,2
-15.91861345,2,85,260050,0.008941378,305,2
-15.91787438,1,65,360050,0.24860538,15,4
-15.91776981,2,7,220050,0.001456941,1582,2
-15.91606998,4,2,960050,0.001689531,5951,2
-15.91594851,1,60,220050,0.140567847,17,4
-15.91473906,1,70,990050,0.745454122,14,4
-15.91140924,1,70,980050,0.738285278,14,4
-15.9089633,2,27,810050,0.107352125,79,4
-15.90801418,1,70,970050,0.731116198,14,4
-15.90743558,1,70,50050,0.00253532,207,2
-15.90550192,2,87,260050,0.009086069,300,2
-15.90524818,2,65,250050,0.007223195,363,2
-15.90461082,4,3,970050,0.002235806,4544,2
-15.90455192,1,70,960050,0.723946874,14,4
-15.90323872,2,25,640050,0.07778181,87,4
-15.90137026,2,110,270050,0.010984033,257,2
-15.90102047,1,70,950050,0.7167773,14,4
-15.90056929,2,22,490050,0.051012026,101,4
-15.89819484,4,2,980050,0.002734321,3754,4
-15.89741772,1,70,940050,0.709607468,14,4
-15.89732263,2,5,230050,0.003546512,680,4
-15.89732263,2,25,230050,0.003546512,680,2
-15.89530777,2,45,240050,0.005448776,461,2
-15.89509569,1,75,50050,0.002652587,197,2
-15.89492542,4,5,990050,0.00320228,3238,2
-15.89381466,1,65,350050,0.242525095,15,4
-15.89374149,1,70,930050,0.702437369,14,4
-15.89106265,2,67,250050,0.007371425,355,2
-15.88998949,1,70,920050,0.695266997,14,4
-15.88947196,2,27,800050,0.106309734,79,4
-15.88925828,2,112,270050,0.011129014,254,2
-15.88615937,1,70,910050,0.688096343,14,4
-15.88605506,2,90,260050,0.009303629,293,2
-15.88304294,1,80,50050,0.002773963,189,2
-15.88224866,1,70,900050,0.680925397,14,4
-15.87946128,2,47,240050,0.005617094,448,2
-15.87832677,2,27,230050,0.003735929,645,2
-15.87825477,1,70,890050,0.673754151,14,4
-15.87667223,2,10,220050,0.001851548,1244,2
-15.87417502,1,70,880050,0.666582595,14,4
-15.87323232,2,92,260050,0.009438941,288,2
-15.87320243,2,25,630050,0.076504141,86,4
-15.87182922,4,2,950050,0.001677581,5930,2
-15.87125285,1,85,50050,0.002886986,181,2
-15.87125252,2,115,270050,0.011330957,249,2
-15.8700848,2,70,250050,0.007604789,345,2
-15.87000662,1,70,870050,0.65941072,14,4
-15.86959464,2,27,790050,0.105266426,79,4
-15.86851948,1,65,340050,0.236441083,15,4
-15.86690342,2,20,420050,0.038996078,113,4
-15.86574663,1,70,860050,0.652238515,14,4
-15.86570005,2,15,320050,0.020701524,162,4
-15.86386395,2,7,240050,0.005777714,435,4
-15.861392,1,70,850050,0.645065968,14,4
-15.86120907,4,3,960050,0.002220058,4528,2
-15.85970581,1,90,50050,0.002999845,174,2
-15.85935526,2,117,270050,0.011469457,246,2
-15.85693953,1,70,840050,0.63789307,14,4
-15.85629186,2,72,250050,0.007750962,338,2
-15.85615448,2,50,240050,0.005858405,429,2
-15.85557629,4,2,970050,0.002715216,3741,4
-15.8542042,2,95,260050,0.009659257,282,2
-15.85356913,1,60,210050,0.13534018,17,4
-15.85304897,4,5,980050,0.003180104,3227,2
-15.85262942,4,6,990050,0.003624074,2861,2
-15.85238589,1,70,830050,0.630719807,14,4
-15.85180929,2,22,480050,0.050070887,100,4
-15.85165889,2,12,220050,0.002094314,1101,2
-15.85075604,2,30,230050,0.0040123,600,2
-15.84931941,2,27,780050,0.104222176,79,4
-15.84838493,1,95,50050,0.003114166,168,2
-15.84772758,1,70,820050,0.623546168,14,4
-15.84296094,1,70,810050,0.61637214,14,4
-15.84245222,2,25,620050,0.075599626,86,4
-15.84189028,1,65,330050,0.230353061,15,4
-15.84166459,2,120,270050,0.011683981,242,2
-15.84165097,2,97,260050,0.009802294,278,2
-15.84163645,2,17,350050,0.026584086,138,4
-15.84090626,2,52,240050,0.00602133,418,2
-15.83808214,1,70,800050,0.60919771,14,4
-15.83727294,1,10,50050,0.003221844,162,4
-15.83727294,1,100,50050,0.003221844,162,2
-15.83587572,2,75,250050,0.007966801,328,2
-15.83530582,2,12,280050,0.013639899,215,4
-15.83308718,1,70,790050,0.602022862,14,4
-15.8329281,2,32,230050,0.004191909,574,2
-15.83182621,1,45,100050,0.044995403,23,4
-15.82997048,2,122,270050,0.011816317,239,2
-15.8286338,2,27,770050,0.103176955,79,4
-15.82797184,1,70,780050,0.594847584,14,4
-15.82711177,4,2,940050,0.001665753,5910,2
-15.82667142,1,50,120050,0.061169107,20,4
-15.82635828,1,105,50050,0.003333142,157,2
-15.82301285,2,10,260050,0.010010972,272,4
-15.82301285,2,100,260050,0.010010972,272,2
-15.82273172,1,70,770050,0.587671858,14,4
-15.82244055,2,77,250050,0.008125052,323,2
-15.81844011,2,55,240050,0.006256815,402,2
-15.81736217,1,70,760050,0.580495668,14,4
-15.81734194,4,3,950050,0.002204528,4513,2
-15.81671259,2,15,220050,0.00243452,947,2
-15.81562684,1,110,50050,0.00343873,152,2
-15.81381763,1,65,320050,0.224260713,15,4
-15.81280216,4,7,990050,0.004024511,2576,2
-15.8125032,4,2,960050,0.002696442,3729,4
-15.811873,1,55,150050,0.086232724,18,4
-15.81185835,1,70,750050,0.573318999,14,4
-15.81102797,4,6,980050,0.003599346,2852,2
-15.81095706,2,25,610050,0.074693594,86,4
-15.81072839,4,5,970050,0.00315838,3217,2
-15.81071105,2,102,260050,0.010146102,268,2
-15.80757063,2,27,760050,0.101603026,78,4
-15.80692651,2,35,230050,0.004456141,540,2
-15.80621513,1,70,740050,0.566141831,14,4
-15.8050688,1,115,50050,0.003550279,148,2
-15.80371832,2,57,240050,0.006410718,392,2
-15.80306404,2,20,410050,0.038226949,112,4
-15.80253943,2,80,250050,0.008336686,314,2
-15.80166671,2,22,470050,0.049347516,100,4
-15.80042714,1,70,730050,0.558964146,14,4
-15.79477635,2,17,220050,0.002649099,870,2
-15.79467328,1,120,50050,0.003657184,144,2
-15.79448873,1,70,720050,0.551785924,14,4
-15.79243863,2,105,260050,0.010361654,263,2
-15.79004251,2,37,230050,0.00462886,520,2
-15.78943281,2,82,250050,0.008485568,309,2
-15.78839395,1,70,710050,0.544607145,14,4
-15.78632412,1,60,200050,0.127024385,16,4
-15.78607524,2,27,750050,0.100560083,78,4
-15.78443303,1,125,50050,0.003759326,140,2
-15.78417968,1,65,310050,0.218163693,15,4
-15.78213652,1,70,700050,0.537427786,14,4
-15.7819958,2,60,240050,0.006638071,378,2
-15.7819074,4,2,930050,0.001653764,5889,2
-15.78037246,2,107,260050,0.010489085,259,2
-15.7786882,2,25,600050,0.073785993,86,4
-15.77570983,1,70,690050,0.530247825,14,4
-15.77498791,4,8,990050,0.004407981,2352,2
-15.77433959,1,130,50050,0.003856576,136,2
-15.77299953,4,3,940050,0.002188732,4497,2
-15.77145854,4,7,980050,0.003997047,2568,2
-15.77000481,2,85,250050,0.008695137,301,2
-15.76910691,1,70,680050,0.523067237,14,4
-15.76898346,4,6,970050,0.00357396,2842,2
-15.76896599,4,2,950050,0.00267728,3716,4
-15.76795442,4,5,960050,0.003136138,3206,2
-15.76774266,2,62,240050,0.006793965,370,2
-15.76532946,2,40,230050,0.004882029,493,2
-15.76438307,1,135,50050,0.003963495,133,2
-15.76412934,2,27,740050,0.099516098,78,4
-15.76350662,2,20,220050,0.002956302,779,2
-15.76271729,2,15,310050,0.020251531,161,4
-15.76244298,2,110,260050,0.010694138,254,2
-15.76232038,1,70,670050,0.515885997,14,4
-15.75720151,2,87,250050,0.008834672,296,2
-15.75534245,1,70,660050,0.508704077,14,4
-15.75456123,1,140,50050,0.004051336,129,2
-15.75393706,2,17,340050,0.026021213,137,4
-15.75284031,1,65,300050,0.212061614,15,4
-15.75060006,2,112,260050,0.010834328,251,2
-15.75041649,2,5,210050,0.001126677,1953,2
-15.75003869,2,22,460050,0.048408645,99,4
-15.74923162,2,42,230050,0.005048652,477,2
-15.74816491,1,70,650050,0.50152145,14,4
-15.74668577,2,65,240050,0.007018048,358,2
-15.74567468,2,25,590050,0.07251886,85,4
-15.74486463,1,145,50050,0.004150116,126,2
-15.74358197,2,22,220050,0.003155039,731,2
-15.74171814,2,27,730050,0.098471038,78,4
-15.74077903,1,70,640050,0.494338085,14,4
-15.73886158,4,3,990050,0.004776807,2170,4
-15.73821121,2,90,250050,0.009044464,289,2
-15.73717529,2,20,400050,0.037608817,112,4
-15.7362121,1,25,60050,0.013033601,49,4
-15.73620553,4,2,920050,0.001641755,5868,2
-15.73528788,1,150,50050,0.004245056,123,2
-15.73388808,4,8,980050,0.004377177,2344,2
-15.7331756,1,70,630050,0.48715395,14,4
-15.73299381,2,115,260050,0.011050767,247,2
-15.73285321,2,67,240050,0.007170707,351,2
-15.72967288,4,7,970050,0.003968779,2559,2
-15.72817165,4,3,930050,0.002173151,4482,2
-15.72648665,4,6,960050,0.003549157,2833,2
-15.72582635,1,155,50050,0.004353786,121,2
-15.7256897,2,92,250050,0.009190294,285,2
-15.72560477,2,45,230050,0.005292924,455,2
-15.72534481,1,70,620050,0.479969011,14,4
-15.72495478,4,2,940050,0.002658089,3703,4
-15.7247175,4,5,950050,0.003113863,3195,2
-15.72135988,2,117,260050,0.011185056,244,2
-15.72046821,2,7,210050,0.001412101,1558,2
-15.71964697,1,65,290050,0.205954044,15,4
-15.71882616,2,27,720050,0.097424871,78,4
-15.71727631,1,70,610050,0.472783233,14,4
-15.71647683,1,160,50050,0.004441585,118,2
-15.7148637,2,5,220050,0.003440149,670,4
-15.7148637,2,25,220050,0.003440149,670,2
-15.71416499,1,60,190050,0.121869033,16,4
-15.71239682,2,70,240050,0.007385665,340,2
-15.71182753,2,25,580050,0.07161149,85,4
-15.71017666,2,47,230050,0.005455224,442,2
-15.70895905,1,70,600050,0.465596577,14,4
-15.70723038,1,165,50050,0.004544571,116,2
-15.70710622,2,95,250050,0.009403442,279,2
-15.70617781,2,12,270050,0.013299978,213,4
-15.70418089,4,10,990050,0.00513358,2019,2
-15.70405919,2,120,260050,0.011370364,239,2
-15.70038134,1,70,590050,0.458409004,14,4
-15.69894563,2,72,240050,0.007537272,334,2
-15.69808836,1,170,50050,0.004624935,113,2
-15.69799375,4,3,980050,0.004743748,2163,4
-15.69690159,2,22,450050,0.047682886,99,4
-15.69640153,2,27,220050,0.003625096,636,2
-15.69543723,2,27,710050,0.096377563,78,4
-15.69499037,2,7,230050,0.005609914,429,4
-15.69484623,2,97,250050,0.009541744,275,2
-15.69262314,2,122,260050,0.011521343,237,2
-15.6923472,4,8,970050,0.004347246,2337,2
-15.69153069,1,70,580050,0.451220471,14,4
-15.68999527,4,2,910050,0.001629727,5847,2
-15.68904346,1,175,50050,0.004721945,111,2
-15.68748382,2,50,230050,0.005687624,423,2
-15.68743596,4,7,960050,0.003941233,2551,2
-15.68673176,1,55,140050,0.081841039,18,4
-15.68442814,1,65,280050,0.199840501,15,4
-15.683528,4,6,950050,0.003523699,2823,2
-15.68284774,4,3,920050,0.002157303,4466,2
-15.68239384,1,70,570050,0.444030932,14,4
-15.68100778,4,5,940050,0.003091555,3184,2
-15.68060354,2,10,210050,0.001795024,1226,2
-15.6804594,4,2,930050,0.002639221,3691,4
-15.68009213,1,180,50050,0.004816275,109,2
-15.67903514,2,75,240050,0.007745459,324,2
-15.67711131,2,25,570050,0.070702396,85,4
-15.67664309,2,10,250050,0.009743385,269,4
-15.67664309,2,100,250050,0.009743385,269,2
-15.67295662,1,70,560050,0.436840339,14,4
-15.67263673,2,52,230050,0.005844546,412,2
-15.67158754,2,27,700050,0.094826619,77,4
-15.67123159,1,185,50050,0.004907878,107,2
-15.67075912,4,11,990050,0.005480869,1892,2
-15.66960364,2,30,220050,0.003894233,592,2
-15.66912968,2,20,390050,0.036839375,111,4
-15.6659318,2,77,240050,0.007898373,319,2
-15.66462796,2,102,250050,0.009873869,265,2
-15.66353494,4,10,980050,0.005098598,2013,2
-15.66320393,1,70,550050,0.42964864,14,4
-15.6630251,2,17,330050,0.025457314,136,4
-15.66245879,1,190,50050,0.004996705,105,2
-15.65668581,4,3,970050,0.004710643,2156,4
-15.6563381,2,12,210050,0.002029268,1084,2
-15.6557351,2,15,300050,0.019741846,159,4
-15.65377033,1,195,50050,0.005082706,103,2
-15.65311963,1,70,540050,0.422455781,14,4
-15.65227426,2,32,220050,0.004067169,566,2
-15.6507599,2,55,230050,0.006078592,397,2
-15.65035604,4,8,960050,0.004316357,2329,2
-15.64720923,2,27,690050,0.093781311,77,4
-15.64699017,1,65,270050,0.193720445,15,4
-15.64678,2,105,250050,0.01008224,260,2
-15.6465215,2,80,240050,0.008102358,310,2
-15.64516247,1,200,50050,0.005165829,101,2
-15.64473824,4,7,950050,0.003912885,2542,2
-15.64326535,4,2,900050,0.001617677,5826,2
-15.64268645,1,70,530050,0.415261702,14,4
-15.64212253,2,22,440050,0.046746041,98,4
-15.64150984,2,25,560050,0.069443553,84,4
-15.64009766,4,6,940050,0.003498818,2814,2
-15.63844844,4,12,990050,0.005817567,1782,2
-15.63701692,4,3,910050,0.002141429,4450,2
-15.63681508,4,5,930050,0.003069211,3173,2
-15.63677038,1,50,110050,0.057479852,20,4
-15.63663431,1,205,50050,0.005271899,100,2
-15.63642385,2,57,230050,0.006226936,387,2
-15.63563775,1,60,180050,0.116698164,16,4
-15.63546931,4,2,920050,0.002619969,3678,4
-15.63499394,2,107,250050,0.010205109,256,2
-15.63373776,2,82,240050,0.008246005,305,2
-15.6318859,1,70,520050,0.408066341,14,4
-15.63133277,1,40,80050,0.031556929,26,4
-15.6303262,4,11,980050,0.005442894,1886,2
-15.62818509,1,210,50050,0.005350007,98,2
-15.62699817,2,35,220050,0.004325386,533,2
-15.62244977,4,10,970050,0.005062326,2006,2
-15.62243348,2,15,210050,0.002359495,933,2
-15.62228133,2,27,680050,0.092734768,77,4
-15.62069815,1,70,510050,0.400869631,14,4
-15.61980562,1,215,50050,0.005425089,96,2
