BEnh,h,d,R,P0,Nb,a
-8.609951759435749,8,10,800000,0.004438635812444308,1888,2
-9.08512086140226,8,10,900000,0.004809336651205544,1959,2
-9.507795369866248,8,10,1000000,0.005169622769601696,2026,2
-12.221121947992533,8,10,2000000,0.008336655464145259,2513,2
-13.73999585219622,8,10,3000000,0.0110658170620985,2839,2
-14.778555162635254,8,10,4000000,0.013559008916609928,3089,2
-15.558066669130056,8,10,5000000,0.01589762368558468,3293,2
-16.176116549868826,8,10,6000000,0.018125550316269945,3466,2
-16.684285002203914,8,10,7000000,0.020270671026559994,3617,2
-17.113094112723335,8,10,8000000,0.022344323582925648,3749,2
-17.482067287719325,8,10,9000000,0.02436505433468373,3868,2
